label,proto,n_packets,duration_s,len_mean,len_stdev,len_entropy,n_unique_sizes,dominant_size,dominant_size_fraction,top3_size_fraction,bulk_fraction,ack60_fraction,ack_to_data_ratio,iat_mean,iat_stdev,rate_pps,flow_key
background,tcp,21,4450.58,133.8,61.5,1.782,4,210,0.333,0.952,0.0,0.0,0.0,222.5288,395.3716,0.0,tcp:131.202.240.101:47169<->173.252.79.83:443
background,udp,14,4450.57,143.7,45.9,1.296,3,186,0.5,1.0,0.0,0.0,0.0,342.3516,450.6329,0.0,udp:131.202.240.101:46388<->173.252.79.83:50001
background,udp,14,4450.57,143.7,45.9,1.296,3,186,0.5,1.0,0.0,0.0,0.0,342.3513,450.6335,0.0,udp:131.202.240.101:53585<->173.252.79.83:50001
background,tcp,21,4450.57,133.8,61.5,1.782,4,210,0.333,0.952,0.0,0.0,0.0,222.5285,395.3718,0.0,tcp:131.202.240.101:55462<->173.252.79.83:3478
background,tcp,21,4450.57,133.8,61.5,1.782,4,210,0.333,0.952,0.0,0.0,0.0,222.5284,395.3718,0.0,tcp:131.202.240.101:45330<->173.252.79.83:443
background,tcp,21,4450.57,133.8,61.5,1.782,4,210,0.333,0.952,0.0,0.0,0.0,222.5283,395.3716,0.0,tcp:131.202.240.101:56897<->173.252.79.83:3478
background,tcp,21,4450.57,133.8,61.5,1.782,4,210,0.333,0.952,0.0,0.0,0.0,222.5283,395.3717,0.0,tcp:131.202.240.101:34982<->173.252.79.83:443
background,udp,10,4315.58,84,0.0,-0.0,1,84,1.0,1.0,0.0,0.0,0.0,479.5086,930.4592,0.0,udp:fe80::21a0:b1ce:a198:1da8:56797<->ff02::1:3:5355
background,udp,10,4315.58,64,0.0,-0.0,1,64,1.0,1.0,0.0,0.0,0.0,479.5086,930.4591,0.0,udp:131.202.243.9:56797<->224.0.0.252:5355
background,udp,10,3228.44,84,0.0,-0.0,1,84,1.0,1.0,0.0,0.0,0.0,358.7158,717.925,0.0,udp:fe80::21a0:b1ce:a198:1da8:51503<->ff02::1:3:5355
background,udp,10,3228.44,64,0.0,-0.0,1,64,1.0,1.0,0.0,0.0,0.0,358.7157,717.925,0.0,udp:131.202.243.9:51503<->224.0.0.252:5355
background,udp,10,4491.41,84,0.0,-0.0,1,84,1.0,1.0,0.0,0.0,0.0,499.0453,830.2584,0.0,udp:fe80::21a0:b1ce:a198:1da8:57624<->ff02::1:3:5355
background,udp,10,4491.41,64,0.0,-0.0,1,64,1.0,1.0,0.0,0.0,0.0,499.0453,830.2584,0.0,udp:131.202.243.9:57624<->224.0.0.252:5355
background,udp,10,2822.0,84,0.0,-0.0,1,84,1.0,1.0,0.0,0.0,0.0,313.5555,631.3331,0.0,udp:fe80::21a0:b1ce:a198:1da8:59476<->ff02::1:3:5355
background,udp,10,2822.0,64,0.0,-0.0,1,64,1.0,1.0,0.0,0.0,0.0,313.5555,631.3331,0.0,udp:131.202.243.9:59476<->224.0.0.252:5355
background,udp,10,3967.27,64,0.0,-0.0,1,64,1.0,1.0,0.0,0.0,0.0,440.8075,650.2726,0.0,udp:131.202.243.9:57222<->224.0.0.252:5355
background,udp,10,3967.27,84,0.0,-0.0,1,84,1.0,1.0,0.0,0.0,0.0,440.8075,650.2726,0.0,udp:fe80::21a0:b1ce:a198:1da8:57222<->ff02::1:3:5355
background,udp,75,4748.05,92,0.0,-0.0,1,92,1.0,1.0,0.0,0.0,0.0,64.1629,219.7778,0.02,udp:131.202.240.196:137<->131.202.243.255:137
background,udp,17,319.01,225.1,7.6,1.264,3,218,0.471,1.0,0.0,0.0,0.0,19.9383,52.3771,0.05,udp:131.202.240.65:47467<->255.255.255.255:138
background,udp,10,4587.22,84,0.0,-0.0,1,84,1.0,1.0,0.0,0.0,0.0,509.6916,928.6468,0.0,udp:fe80::21a0:b1ce:a198:1da8:61310<->ff02::1:3:5355
background,udp,10,4587.22,64,0.0,-0.0,1,64,1.0,1.0,0.0,0.0,0.0,509.6916,928.6468,0.0,udp:131.202.243.9:61310<->224.0.0.252:5355
background,udp,10,2031.68,84,0.0,-0.0,1,84,1.0,1.0,0.0,0.0,0.0,225.7418,470.5037,0.0,udp:fe80::21a0:b1ce:a198:1da8:51872<->ff02::1:3:5355
background,udp,10,2031.68,64,0.0,-0.0,1,64,1.0,1.0,0.0,0.0,0.0,225.7419,470.5035,0.0,udp:131.202.243.9:51872<->224.0.0.252:5355
background,udp,15,1285.5,92,0.0,-0.0,1,92,1.0,1.0,0.0,0.0,0.0,91.8214,216.2147,0.01,udp:131.202.243.255:137<->131.202.243.64:137
background,udp,10,4250.04,84,0.0,-0.0,1,84,1.0,1.0,0.0,0.0,0.0,472.2263,689.7518,0.0,udp:fe80::2c5a:e25e:653f:8c01:54704<->ff02::1:3:5355
background,udp,10,4250.04,64,0.0,-0.0,1,64,1.0,1.0,0.0,0.0,0.0,472.2263,689.7517,0.0,udp:131.202.242.93:54704<->224.0.0.252:5355
background,udp,26,4358.64,422.4,114.1,2.053,6,342,0.385,0.885,0.0,0.0,0.0,174.3458,313.2847,0.01,udp:0.0.0.0:68<->255.255.255.255:67
background,udp,81,4705.2,150,0.0,-0.0,1,150,1.0,1.0,0.0,0.0,0.0,58.815,123.0535,0.02,udp:fe80::445d:95fe:54e4:2d07:546<->ff02::1:2:547
background,udp,466,4575.25,92.6,3.3,0.216,2,92,0.966,1.0,0.0,0.0,0.0,9.8393,48.6894,0.1,udp:131.202.240.86:137<->131.202.243.255:137
background,udp,10,2765.47,84,0.0,-0.0,1,84,1.0,1.0,0.0,0.0,0.0,307.2746,544.2198,0.0,udp:fe80::21a0:b1ce:a198:1da8:52630<->ff02::1:3:5355
background,udp,10,2765.47,64,0.0,-0.0,1,64,1.0,1.0,0.0,0.0,0.0,307.2746,544.2197,0.0,udp:131.202.243.9:52630<->224.0.0.252:5355
background,udp,21,4110.09,342,0.0,-0.0,1,342,1.0,1.0,0.0,0.0,0.0,205.5044,179.9101,0.01,udp:131.202.240.86:68<->255.255.255.255:67
background,udp,10,4366.85,84,0.0,-0.0,1,84,1.0,1.0,0.0,0.0,0.0,485.2059,946.6476,0.0,udp:fe80::21a0:b1ce:a198:1da8:49175<->ff02::1:3:5355
background,udp,10,4366.85,64,0.0,-0.0,1,64,1.0,1.0,0.0,0.0,0.0,485.2059,946.6475,0.0,udp:131.202.243.9:49175<->224.0.0.252:5355
background,udp,10,2788.7,84,0.0,-0.0,1,84,1.0,1.0,0.0,0.0,0.0,309.8554,703.6723,0.0,udp:fe80::2c5a:e25e:653f:8c01:59582<->ff02::1:3:5355
background,udp,10,2788.7,64,0.0,-0.0,1,64,1.0,1.0,0.0,0.0,0.0,309.8554,703.6723,0.0,udp:131.202.242.93:59582<->224.0.0.252:5355
background,udp,17,127.39,227.3,8.1,1.925,5,233,0.471,0.882,0.0,0.0,0.0,7.9621,23.4064,0.13,udp:131.202.240.88:58388<->255.255.255.255:138
background,udp,15,420.48,95.6,7.5,0.722,2,92,0.8,1.0,0.0,0.0,0.0,30.0345,59.311,0.04,udp:131.202.240.88:57216<->255.255.255.255:137
background,udp,15,4150.4,92,0.0,-0.0,1,92,1.0,1.0,0.0,0.0,0.0,296.4574,858.7983,0.0,udp:131.202.243.164:137<->131.202.243.255:137
background,udp,21,3601.52,92,0.0,-0.0,1,92,1.0,1.0,0.0,0.0,0.0,180.0759,440.399,0.01,udp:131.202.241.231:137<->131.202.243.255:137
background,udp,17,319.01,225.1,7.6,1.264,3,218,0.471,1.0,0.0,0.0,0.0,19.9384,56.8416,0.05,udp:131.202.240.65:36313<->255.255.255.255:138
background,udp,10,2718.72,64,0.0,-0.0,1,64,1.0,1.0,0.0,0.0,0.0,302.0805,404.915,0.0,udp:131.202.243.9:61552<->224.0.0.252:5355
background,udp,10,2718.72,84,0.0,-0.0,1,84,1.0,1.0,0.0,0.0,0.0,302.0804,404.9151,0.0,udp:fe80::21a0:b1ce:a198:1da8:61552<->ff02::1:3:5355
background,udp,10,2495.95,84,0.0,-0.0,1,84,1.0,1.0,0.0,0.0,0.0,277.3278,440.8215,0.0,udp:fe80::21a0:b1ce:a198:1da8:60613<->ff02::1:3:5355
background,udp,10,2495.95,64,0.0,-0.0,1,64,1.0,1.0,0.0,0.0,0.0,277.3278,440.8215,0.0,udp:131.202.243.9:60613<->224.0.0.252:5355
background,udp,10,2485.52,84,0.0,-0.0,1,84,1.0,1.0,0.0,0.0,0.0,276.1689,349.7141,0.0,udp:fe80::21a0:b1ce:a198:1da8:55055<->ff02::1:3:5355
background,udp,10,2485.52,64,0.0,-0.0,1,64,1.0,1.0,0.0,0.0,0.0,276.1688,349.7141,0.0,udp:131.202.243.9:55055<->224.0.0.252:5355
background,udp,12,2328.95,84,0.0,-0.0,1,84,1.0,1.0,0.0,0.0,0.0,211.7229,476.456,0.01,udp:fe80::21a0:b1ce:a198:1da8:62148<->ff02::1:3:5355
background,udp,12,2328.95,64,0.0,-0.0,1,64,1.0,1.0,0.0,0.0,0.0,211.7229,476.4559,0.01,udp:131.202.243.9:62148<->224.0.0.252:5355
background,udp,10,2850.4,84,0.0,-0.0,1,84,1.0,1.0,0.0,0.0,0.0,316.7113,481.7989,0.0,udp:fe80::9897:a90b:afe1:7058:50317<->ff02::1:3:5355
background,udp,10,2850.4,64,0.0,-0.0,1,64,1.0,1.0,0.0,0.0,0.0,316.7113,481.7989,0.0,udp:131.202.240.185:50317<->224.0.0.252:5355
background,udp,57,3959.5,95.8,7.4,0.742,2,92,0.789,1.0,0.0,0.0,0.0,70.7054,186.4409,0.01,udp:131.202.243.156:137<->131.202.243.255:137
background,udp,10,1875.25,84,0.0,-0.0,1,84,1.0,1.0,0.0,0.0,0.0,208.3612,354.1867,0.01,udp:fe80::21a0:b1ce:a198:1da8:60557<->ff02::1:3:5355
background,udp,10,1875.25,64,0.0,-0.0,1,64,1.0,1.0,0.0,0.0,0.0,208.3612,354.1867,0.01,udp:131.202.243.9:60557<->224.0.0.252:5355
background,udp,24,3711.89,92,0.0,-0.0,1,92,1.0,1.0,0.0,0.0,0.0,161.3866,505.9395,0.01,udp:131.202.243.135:137<->131.202.243.255:137
background,udp,24,3683.08,92,0.0,-0.0,1,92,1.0,1.0,0.0,0.0,0.0,160.134,500.2631,0.01,udp:131.202.243.138:137<->131.202.243.255:137
background,udp,24,3705.75,92,0.0,-0.0,1,92,1.0,1.0,0.0,0.0,0.0,161.1196,504.7369,0.01,udp:131.202.242.69:137<->131.202.243.255:137
background,udp,15,1285.69,92,0.0,-0.0,1,92,1.0,1.0,0.0,0.0,0.0,91.8349,216.2495,0.01,udp:131.202.243.147:137<->131.202.243.255:137
background,udp,27,3330.91,92,0.0,-0.0,1,92,1.0,1.0,0.0,0.0,0.0,128.112,317.447,0.01,udp:131.202.243.153:137<->131.202.243.255:137
background,udp,15,1285.52,92,0.0,-0.0,1,92,1.0,1.0,0.0,0.0,0.0,91.8231,216.2186,0.01,udp:131.202.243.255:137<->131.202.243.63:137
background,udp,15,1285.51,92,0.0,-0.0,1,92,1.0,1.0,0.0,0.0,0.0,91.8224,216.2161,0.01,udp:131.202.243.176:137<->131.202.243.255:137
background,udp,33,3616.55,92,0.0,-0.0,1,92,1.0,1.0,0.0,0.0,0.0,113.0172,227.2031,0.01,udp:131.202.242.65:137<->131.202.243.255:137
background,udp,15,1285.53,92,0.0,-0.0,1,92,1.0,1.0,0.0,0.0,0.0,91.8236,216.2192,0.01,udp:131.202.243.149:137<->131.202.243.255:137
background,udp,15,1285.54,92,0.0,-0.0,1,92,1.0,1.0,0.0,0.0,0.0,91.8245,216.2145,0.01,udp:131.202.243.172:137<->131.202.243.255:137
background,udp,15,1285.53,92,0.0,-0.0,1,92,1.0,1.0,0.0,0.0,0.0,91.8236,216.2178,0.01,udp:131.202.242.64:137<->131.202.243.255:137
background,udp,17,119.58,227.3,8.1,1.925,5,233,0.471,0.882,0.0,0.0,0.0,7.4736,23.3489,0.14,udp:131.202.240.88:48699<->255.255.255.255:138
background,udp,87,3264.25,94.5,6.2,0.579,2,92,0.862,1.0,0.0,0.0,0.0,37.9564,132.7836,0.03,udp:131.202.243.155:137<->131.202.243.255:137
background,udp,14,167.89,94.6,6.5,0.592,2,92,0.857,1.0,0.0,0.0,0.0,12.9146,28.666,0.08,udp:131.202.240.88:52019<->255.255.255.255:137
background,udp,15,1285.51,92,0.0,-0.0,1,92,1.0,1.0,0.0,0.0,0.0,91.8223,216.2172,0.01,udp:131.202.243.142:137<->131.202.243.255:137
background,udp,15,1285.69,92,0.0,-0.0,1,92,1.0,1.0,0.0,0.0,0.0,91.8347,216.2486,0.01,udp:131.202.243.167:137<->131.202.243.255:137
background,udp,15,1285.53,92,0.0,-0.0,1,92,1.0,1.0,0.0,0.0,0.0,91.8233,216.2187,0.01,udp:131.202.243.163:137<->131.202.243.255:137
background,udp,10,3456.36,84,0.0,-0.0,1,84,1.0,1.0,0.0,0.0,0.0,384.0406,632.1035,0.0,udp:fe80::21a0:b1ce:a198:1da8:64185<->ff02::1:3:5355
background,udp,10,3456.37,64,0.0,-0.0,1,64,1.0,1.0,0.0,0.0,0.0,384.0406,632.1035,0.0,udp:131.202.243.9:64185<->224.0.0.252:5355
background,tcp,38,59.05,306.1,539.2,3.753,20,66,0.289,0.474,0.105,0.079,0.086,1.596,9.6776,0.64,tcp:131.202.240.101:49842<->74.125.226.2:443
background,tcp,49,58.95,279.0,406.9,3.874,25,66,0.286,0.49,0.102,0.041,0.043,1.2281,8.471,0.83,tcp:131.202.240.101:39978<->74.125.226.162:443
background,udp,10,2889.92,64,0.0,-0.0,1,64,1.0,1.0,0.0,0.0,0.0,321.1023,575.1159,0.0,udp:131.202.240.185:62886<->224.0.0.252:5355
background,udp,10,2889.92,84,0.0,-0.0,1,84,1.0,1.0,0.0,0.0,0.0,321.1022,575.1159,0.0,udp:fe80::9897:a90b:afe1:7058:62886<->ff02::1:3:5355
background,udp,27,3200.11,92,0.0,-0.0,1,92,1.0,1.0,0.0,0.0,0.0,123.0813,297.5237,0.01,udp:131.202.242.61:137<->131.202.243.255:137
background,udp,18,1807.31,92,0.0,-0.0,1,92,1.0,1.0,0.0,0.0,0.0,106.3124,224.2155,0.01,udp:131.202.241.224:137<->131.202.243.255:137
background,udp,15,1285.49,92,0.0,-0.0,1,92,1.0,1.0,0.0,0.0,0.0,91.8208,216.2126,0.01,udp:131.202.243.174:137<->131.202.243.255:137
background,udp,15,1285.69,92,0.0,-0.0,1,92,1.0,1.0,0.0,0.0,0.0,91.8352,216.2494,0.01,udp:131.202.243.169:137<->131.202.243.255:137
background,udp,10,2989.74,84,0.0,-0.0,1,84,1.0,1.0,0.0,0.0,0.0,332.1928,656.475,0.0,udp:fe80::21a0:b1ce:a198:1da8:64410<->ff02::1:3:5355
background,udp,10,2989.74,64,0.0,-0.0,1,64,1.0,1.0,0.0,0.0,0.0,332.1928,656.4749,0.0,udp:131.202.243.9:64410<->224.0.0.252:5355
background,udp,18,1887.76,92,0.0,-0.0,1,92,1.0,1.0,0.0,0.0,0.0,111.0447,234.128,0.01,udp:131.202.243.255:137<->131.202.243.60:137
background,udp,14,136.41,246.2,122.2,1.414,3,348,0.571,1.0,0.0,0.0,0.0,10.493,18.3972,0.1,udp:131.202.240.186:5353<->224.0.0.251:5353
background,udp,17,117.72,227.3,8.1,1.925,5,233,0.471,0.882,0.0,0.0,0.0,7.3574,23.2034,0.14,udp:131.202.240.88:47977<->255.255.255.255:138
background,udp,14,108.66,94.6,6.5,0.592,2,92,0.857,1.0,0.0,0.0,0.0,8.3583,17.0506,0.13,udp:131.202.240.88:51305<->255.255.255.255:137
background,udp,18,1778.32,92,0.0,-0.0,1,92,1.0,1.0,0.0,0.0,0.0,104.6072,220.9571,0.01,udp:131.202.241.223:137<->131.202.243.255:137
background,udp,27,2855.09,92,0.0,-0.0,1,92,1.0,1.0,0.0,0.0,0.0,109.8112,256.8932,0.01,udp:131.202.241.221:137<->131.202.243.255:137
background,udp,17,319.01,225.1,7.6,1.264,3,218,0.471,1.0,0.0,0.0,0.0,19.9383,53.1463,0.05,udp:131.202.240.65:34360<->255.255.255.255:138
background,udp,93,2496.99,94.3,6.1,0.555,2,92,0.871,1.0,0.0,0.0,0.0,27.1412,135.4872,0.04,udp:131.202.243.162:137<->131.202.243.255:137
background,udp,11,15.89,224,7.4,1.573,3,221,0.364,1.0,0.0,0.0,0.0,1.5889,0.9768,0.69,udp:131.202.240.88:53668<->255.255.255.255:138
background,udp,24,420.3,94.2,6.1,0.544,2,92,0.875,1.0,0.0,0.0,0.0,18.2739,49.8961,0.06,udp:131.202.240.88:41646<->255.255.255.255:137
background,udp,10,1860.89,85,2.1,0.722,2,84,0.8,1.0,0.0,0.0,0.0,206.7654,469.9775,0.01,udp:fe80::21a0:b1ce:a198:1da8:63360<->ff02::1:3:5355
background,udp,10,1860.89,65,2.1,0.722,2,64,0.8,1.0,0.0,0.0,0.0,206.7654,469.9775,0.01,udp:131.202.243.9:63360<->224.0.0.252:5355
background,udp,17,118.53,227.3,8.1,1.925,5,233,0.471,0.882,0.0,0.0,0.0,7.4081,22.2533,0.14,udp:131.202.240.88:39045<->255.255.255.255:138
background,udp,18,1887.75,92,0.0,-0.0,1,92,1.0,1.0,0.0,0.0,0.0,111.0441,234.1292,0.01,udp:131.202.243.145:137<->131.202.243.255:137
background,udp,17,319.01,225.1,7.6,1.264,3,218,0.471,1.0,0.0,0.0,0.0,19.9382,55.2311,0.05,udp:131.202.240.65:36027<->255.255.255.255:138
background,udp,15,420.37,95.6,7.5,0.722,2,92,0.8,1.0,0.0,0.0,0.0,30.0267,62.7694,0.04,udp:131.202.240.88:34905<->255.255.255.255:137
background,udp,10,1610.28,64,0.0,-0.0,1,64,1.0,1.0,0.0,0.0,0.0,178.9198,475.7117,0.01,udp:131.202.240.185:56283<->224.0.0.252:5355
background,udp,10,1610.28,84,0.0,-0.0,1,84,1.0,1.0,0.0,0.0,0.0,178.9198,475.7117,0.01,udp:fe80::9897:a90b:afe1:7058:56283<->ff02::1:3:5355
background,udp,15,1285.49,92,0.0,-0.0,1,92,1.0,1.0,0.0,0.0,0.0,91.8209,216.2137,0.01,udp:131.202.243.158:137<->131.202.243.255:137
background,tcp,34,59.05,335.7,572.0,3.778,19,66,0.265,0.441,0.118,0.059,0.062,1.7895,10.2479,0.58,tcp:131.202.240.101:49941<->173.194.123.3:443
background,tcp,73,58.95,471.3,613.1,3.545,26,66,0.315,0.616,0.26,0.041,0.043,0.8188,6.9175,1.24,tcp:131.202.240.101:39086<->173.194.123.110:443
background,udp,167836,1606.26,130.4,23.9,5.345,108,153,0.107,0.197,0.0,0.0,0.0,0.0096,0.006,104.49,udp:131.202.240.101:55618<->131.202.240.65:46107
background,udp,3340,1604.9,126,20.0,1.0,2,146,0.5,1.0,0.0,0.0,0.0,0.4807,0.4806,2.08,udp:131.202.240.101:39490<->131.202.240.65:46107
background,udp,17,119.36,227.3,8.1,1.925,5,233,0.471,0.882,0.0,0.0,0.0,7.46,19.3788,0.14,udp:131.202.240.88:46595<->255.255.255.255:138
background,udp,29,1345.17,150,0.0,-0.0,1,150,1.0,1.0,0.0,0.0,0.0,48.0417,111.9527,0.02,udp:fe80::790a:8e72:ec65:a162:546<->ff02::1:2:547
background,udp,173,1375.35,93.1,4.4,0.342,2,92,0.936,1.0,0.0,0.0,0.0,7.9962,30.2181,0.13,udp:131.202.242.186:137<->131.202.243.255:137
background,udp,15,1285.51,92,0.0,-0.0,1,92,1.0,1.0,0.0,0.0,0.0,91.8224,216.2173,0.01,udp:131.202.243.152:137<->131.202.243.255:137
background,tcp,44,116.1,199.1,342.0,1.932,11,66,0.682,0.773,0.068,0.0,0.0,2.6999,4.421,0.38,tcp:131.202.240.101:38624<->209.148.205.35:443
background,tcp,23,5.16,252.8,397.8,2.816,10,66,0.391,0.609,0.087,0.0,0.0,0.2347,1.0565,4.45,tcp:131.202.240.101:38625<->209.148.205.35:443
background,tcp,128,181.93,1297.0,1991.3,3.41,26,66,0.398,0.586,0.336,0.016,0.016,1.4325,8.9887,0.7,tcp:131.202.240.101:43390<->209.148.205.26:443
background,tcp,62,182.04,1113.9,2484.1,3.331,22,66,0.435,0.581,0.177,0.032,0.033,2.9843,12.7748,0.34,tcp:131.202.240.101:50789<->31.13.73.7:443
background,tcp,68,115.93,394.7,569.6,2.89,23,66,0.559,0.647,0.147,0.0,0.0,1.7304,3.7556,0.59,tcp:131.202.240.101:43225<->24.156.140.41:443
background,tcp,49,115.88,245.7,439.9,2.227,15,66,0.653,0.735,0.082,0.0,0.0,2.4141,4.2573,0.42,tcp:131.202.240.101:43226<->24.156.140.41:443
background,tcp,46,115.81,214.5,408.2,2.054,13,66,0.674,0.761,0.065,0.0,0.0,2.5735,4.3528,0.4,tcp:131.202.240.101:43227<->24.156.140.41:443
background,tcp,40,115.76,137.8,302.7,1.65,9,66,0.725,0.825,0.025,0.0,0.0,2.9681,4.5543,0.35,tcp:131.202.240.101:43228<->24.156.140.41:443
background,tcp,12,15.53,169.6,249.6,1.418,4,66,0.667,0.917,0.0,0.0,0.0,1.4114,3.2662,0.77,tcp:131.202.240.101:47330<->72.21.91.29:80
background,tcp,29,13.69,444.7,522.1,3.273,14,66,0.345,0.517,0.207,0.069,0.074,0.4889,1.9278,2.12,tcp:131.202.240.101:45114<->63.245.217.162:443
background,tcp,19,13.3,188.8,304.3,2.536,9,66,0.474,0.684,0.053,0.105,0.118,0.7388,2.3914,1.43,tcp:131.202.240.101:45115<->63.245.217.162:443
background,tcp,22,13.19,296.1,443.0,2.768,11,66,0.455,0.636,0.091,0.091,0.1,0.6281,2.2127,1.67,tcp:131.202.240.101:45116<->63.245.217.162:443
background,tcp,19,13.19,188.8,304.3,2.536,9,66,0.474,0.684,0.053,0.105,0.118,0.7329,2.3861,1.44,tcp:131.202.240.101:45117<->63.245.217.162:443
background,tcp,14,5.81,105.9,76.8,1.95,6,66,0.571,0.786,0.0,0.0,0.0,0.4466,1.4747,2.41,tcp:131.202.240.101:45118<->63.245.217.162:443
background,tcp,19,13.07,210.7,347.4,2.536,9,66,0.474,0.684,0.053,0.105,0.118,0.7263,2.3815,1.45,tcp:131.202.240.101:45119<->63.245.217.162:443
background,tcp,45,12.73,644.4,647.2,2.315,11,66,0.378,0.8,0.4,0.044,0.047,0.2892,1.5231,3.54,tcp:131.202.240.101:33946<->63.245.217.113:443
background,tcp,12,15.74,169.6,249.6,1.418,4,66,0.667,0.917,0.0,0.0,0.0,1.4311,3.2949,0.76,tcp:131.202.240.101:47338<->72.21.91.29:80
background,udp,14,136.13,237.4,121.9,1.414,3,339,0.571,1.0,0.0,0.0,0.0,10.4717,18.4041,0.1,udp:131.202.240.117:5353<->224.0.0.251:5353
background,udp,17,119.25,227.3,8.1,1.925,5,233,0.471,0.882,0.0,0.0,0.0,7.4531,17.8118,0.14,udp:131.202.240.88:49413<->255.255.255.255:138
background,udp,15,420.25,95.6,7.5,0.722,2,92,0.8,1.0,0.0,0.0,0.0,30.0177,58.2021,0.04,udp:131.202.240.88:33348<->255.255.255.255:137
background,udp,17,319.01,225.1,7.6,1.264,3,218,0.471,1.0,0.0,0.0,0.0,19.9384,54.356,0.05,udp:131.202.240.65:41114<->255.255.255.255:138
background,udp,27,280.32,223.1,59.5,3.264,13,289,0.296,0.519,0.0,0.0,0.0,10.7816,27.5992,0.1,udp:131.202.240.116:5353<->224.0.0.251:5353
background,udp,17,118.11,227.3,8.1,1.925,5,233,0.471,0.882,0.0,0.0,0.0,7.3817,16.5956,0.14,udp:131.202.240.88:46408<->255.255.255.255:138
background,udp,11,109.06,95.3,7.3,0.684,2,92,0.818,1.0,0.0,0.0,0.0,10.9062,29.3204,0.1,udp:131.202.240.88:52892<->255.255.255.255:137
background,tcp,13,45.44,66,0.0,-0.0,1,66,1.0,1.0,0.0,0.0,0.0,3.7866,4.8189,0.29,tcp:131.202.240.150:48093<->184.26.44.104:80
background,tcp,18,55.37,70.6,18.0,0.986,3,66,0.778,1.0,0.0,0.0,0.0,3.2569,4.658,0.33,tcp:131.202.240.150:47976<->23.195.220.179:443
background,tcp,18,55.34,70.6,18.0,0.986,3,66,0.778,1.0,0.0,0.0,0.0,3.255,4.657,0.33,tcp:131.202.240.150:47980<->23.195.220.179:443
background,tcp,13,44.76,66,0.0,-0.0,1,66,1.0,1.0,0.0,0.0,0.0,3.7302,4.8181,0.29,tcp:131.202.240.150:33924<->173.194.123.88:80
background,tcp,846,445.48,575.1,862.4,4.452,148,66,0.352,0.532,0.236,0.0,0.0,0.5272,3.3449,1.9,tcp:131.202.240.150:56404<->173.252.100.27:443
background,tcp,30,180.12,118.1,100.3,2.811,10,66,0.333,0.633,0.0,0.067,0.071,6.2109,18.1546,0.17,tcp:131.202.240.150:45116<->209.148.205.26:443
background,tcp,15,40.96,68.1,8.0,0.353,2,66,0.933,1.0,0.0,0.0,0.0,2.9255,4.6538,0.37,tcp:131.202.240.150:49879<->54.247.90.74:443
background,tcp,15,40.96,68.1,8.0,0.353,2,66,0.933,1.0,0.0,0.0,0.0,2.9255,4.6536,0.37,tcp:131.202.240.150:49884<->54.247.90.74:443
background,tcp,15,40.93,68.1,8.0,0.353,2,66,0.933,1.0,0.0,0.0,0.0,2.9233,4.6544,0.37,tcp:131.202.240.150:49885<->54.247.90.74:443
background,tcp,14,40.92,68.2,8.3,0.371,2,66,0.929,1.0,0.0,0.0,0.0,3.1477,4.7664,0.34,tcp:131.202.240.150:49882<->54.247.90.74:443
background,tcp,15,40.92,68.1,8.0,0.353,2,66,0.933,1.0,0.0,0.0,0.0,2.9229,4.6561,0.37,tcp:131.202.240.150:49883<->54.247.90.74:443
background,tcp,13,442.09,96.2,49.9,2.035,6,66,0.538,0.769,0.0,0.0,0.0,36.8405,127.5072,0.03,tcp:131.202.240.150:55942<->173.252.79.86:3478
background,tcp,13,442.09,96.2,49.9,2.035,6,66,0.538,0.769,0.0,0.0,0.0,36.8405,127.5072,0.03,tcp:131.202.240.150:51936<->173.252.79.86:443
background,tcp,13,442.09,96.2,49.9,2.035,6,66,0.538,0.769,0.0,0.0,0.0,36.8405,127.5072,0.03,tcp:131.202.240.150:56182<->173.252.79.86:3478
background,tcp,13,442.09,96.2,49.9,2.035,6,66,0.538,0.769,0.0,0.0,0.0,36.8405,127.5009,0.03,tcp:131.202.240.150:41241<->173.252.79.86:443
background,tcp,13,442.09,96.2,49.9,2.035,6,66,0.538,0.769,0.0,0.0,0.0,36.8405,127.482,0.03,tcp:131.202.240.150:41031<->173.252.79.86:3478
background,tcp,13,442.09,96.2,49.9,2.035,6,66,0.538,0.769,0.0,0.0,0.0,36.8405,127.4757,0.03,tcp:131.202.240.150:50250<->173.252.79.86:443
background,tcp,13,442.09,96.2,49.9,2.035,6,66,0.538,0.769,0.0,0.0,0.0,36.8405,127.4694,0.03,tcp:131.202.240.150:45349<->173.252.79.86:3478
background,tcp,13,442.09,96.2,49.9,2.035,6,66,0.538,0.769,0.0,0.0,0.0,36.8405,127.4631,0.03,tcp:131.202.240.150:52729<->173.252.79.86:443
background,tcp,13,442.09,96.2,49.9,2.035,6,66,0.538,0.769,0.0,0.0,0.0,36.8405,127.4443,0.03,tcp:131.202.240.150:46623<->173.252.79.86:3478
background,tcp,13,442.09,96.2,49.9,2.035,6,66,0.538,0.769,0.0,0.0,0.0,36.8405,127.438,0.03,tcp:131.202.240.150:51767<->173.252.79.86:443
background,tcp,13,442.09,96.2,49.9,2.035,6,66,0.538,0.769,0.0,0.0,0.0,36.8405,127.4317,0.03,tcp:131.202.240.150:37578<->173.252.79.86:3478
